n,f,obj,rel,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
10837,1,2715,0.676,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
10838,1,2835,0.706,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0
10839,1,2935,0.731,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0
10840,1,2925,0.729,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0
10841,1,3025,0.753,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0
10842,1,3145,0.783,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0
10843,1,3245,0.808,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0
10844,1,3015,0.751,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0
10845,1,3115,0.776,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0
10846,1,3235,0.806,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0
10847,1,3335,0.831,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0
10848,1,2625,0.654,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
10849,1,2725,0.679,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0
10850,1,2845,0.709,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0
10851,1,2945,0.733,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0
10852,1,2715,0.676,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0
10853,1,2815,0.701,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0
10854,1,2935,0.731,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0
10855,1,3035,0.756,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0
10856,1,3025,0.753,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0
10857,1,3125,0.778,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0
10858,1,3245,0.808,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0
10859,1,3345,0.833,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0
10860,1,3115,0.776,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0
10861,1,3215,0.801,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0
10862,1,3335,0.831,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0
10863,1,3435,0.856,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0
10864,1,2925,0.729,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0
10865,1,3025,0.753,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0
10866,1,3145,0.783,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0
10867,1,3245,0.808,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0
10868,1,3015,0.751,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0
10869,1,3115,0.776,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0
10870,1,3235,0.806,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0
10871,1,3335,0.831,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0
10872,1,3325,0.828,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0
10873,1,3425,0.853,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0
10874,0,3545,0.883,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0
10875,0,3645,0.908,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0
10876,0,3415,0.851,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0
10877,0,3515,0.875,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0
10878,0,3635,0.905,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0
10879,0,3735,0.930,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
10880,1,2140,0.533,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
10881,1,2240,0.558,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0
10882,1,2360,0.588,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
10883,1,2460,0.613,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
10884,1,2230,0.555,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
10885,1,2330,0.580,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0
10886,1,2450,0.610,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0
10887,1,2550,0.635,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0
10888,1,2540,0.633,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
10889,1,2640,0.658,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0
10890,1,2760,0.687,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
10891,1,2860,0.712,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0
10892,1,2630,0.655,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0
10893,1,2730,0.680,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0
10894,1,2850,0.710,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0
10895,1,2950,0.735,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0
10896,1,2440,0.608,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
10897,1,2540,0.633,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0
10898,1,2660,0.663,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
10899,1,2760,0.687,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0
10900,1,2530,0.630,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
10901,1,2630,0.655,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0
10902,1,2750,0.685,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0
10903,1,2850,0.710,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0
10904,1,2840,0.707,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
10905,1,2940,0.732,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0
10906,1,3060,0.762,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
10907,1,3160,0.787,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0
10908,1,2930,0.730,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0
10909,1,3030,0.755,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0
10910,1,3150,0.785,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0
10911,1,3250,0.809,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0
10912,1,2540,0.633,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
10913,1,2640,0.658,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
10914,1,2760,0.687,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
10915,1,2860,0.712,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0
10916,1,2630,0.655,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
10917,1,2730,0.680,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0
10918,1,2850,0.710,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0
10919,1,2950,0.735,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
10920,1,2940,0.732,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
10921,1,3040,0.757,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
10922,1,3160,0.787,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10923,1,3260,0.812,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10924,1,3030,0.755,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10925,1,3130,0.780,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0
10926,1,3250,0.809,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0
10927,1,3350,0.834,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0
10928,1,2840,0.707,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0
10929,1,2940,0.732,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0
10930,1,3060,0.762,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
10931,1,3160,0.787,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0
10932,1,2930,0.730,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
10933,1,3030,0.755,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0
10934,1,3150,0.785,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
10935,1,3250,0.809,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0
10936,1,3240,0.807,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0
10937,1,3340,0.832,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0
10938,0,3460,0.862,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0
10939,0,3560,0.887,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0
10940,0,3330,0.829,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0
10941,0,3430,0.854,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0
10942,0,3550,0.884,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0
10943,0,3650,0.909,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
10944,1,2345,0.584,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
10945,1,2445,0.609,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0
10946,1,2565,0.639,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0
10947,1,2665,0.664,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0
10948,1,2435,0.606,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
10949,1,2535,0.631,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0
10950,1,2655,0.661,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0
10951,1,2755,0.686,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0
10952,1,2745,0.684,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
10953,1,2845,0.709,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0
10954,1,2965,0.738,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
10955,1,3065,0.763,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
10956,1,2835,0.706,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
10957,1,2935,0.731,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0
10958,1,3055,0.761,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0
10959,1,3155,0.786,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0
10960,1,2645,0.659,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0
10961,1,2745,0.684,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0
10962,1,2865,0.714,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0
10963,1,2965,0.738,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0
10964,1,2735,0.681,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0
10965,1,2835,0.706,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
10966,1,2955,0.736,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0
10967,1,3055,0.761,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0
10968,1,3045,0.758,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0
10969,1,3145,0.783,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0
10970,1,3265,0.813,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0
10971,0,3365,0.838,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0
10972,1,3135,0.781,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0
10973,0,3235,0.806,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0
10974,0,3355,0.836,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0
10975,0,3455,0.861,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0
10976,1,2745,0.684,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0
10977,1,2845,0.709,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0
10978,1,2965,0.738,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0
10979,1,3065,0.763,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0
10980,1,2835,0.706,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0
10981,1,2935,0.731,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0
10982,1,3055,0.761,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0
10983,1,3155,0.786,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0
10984,1,3145,0.783,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0
10985,1,3245,0.808,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0
10986,1,3365,0.838,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0
10987,1,3465,0.863,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0
10988,1,3235,0.806,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0
10989,1,3335,0.831,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0
10990,1,3455,0.861,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0
10991,0,3555,0.885,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0
10992,1,3045,0.758,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0
10993,1,3145,0.783,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0
10994,1,3265,0.813,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0
10995,1,3365,0.838,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0
10996,1,3135,0.781,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0
10997,1,3235,0.806,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0
10998,1,3355,0.836,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0
10999,1,3455,0.861,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0
11000,0,3445,0.858,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0
11001,0,3545,0.883,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0
11002,0,3665,0.913,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
11003,0,3765,0.938,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0
11004,0,3535,0.880,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0
11005,0,3635,0.905,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0
11006,0,3755,0.935,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0
11007,0,3855,0.960,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
11008,1,2180,0.543,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
11009,1,2280,0.568,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
11010,1,2400,0.598,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
11011,1,2500,0.623,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0
11012,1,2270,0.565,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
11013,1,2370,0.590,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
11014,1,2490,0.620,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0
11015,1,2590,0.645,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0
11016,1,2580,0.643,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
11017,1,2680,0.667,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0
11018,1,2800,0.697,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
11019,1,2900,0.722,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0
11020,1,2670,0.665,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0
11021,1,2770,0.690,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0
11022,1,2890,0.720,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0
11023,1,2990,0.745,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0
11024,1,2480,0.618,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
11025,1,2580,0.643,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0
11026,1,2700,0.672,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0
11027,1,2800,0.697,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0
11028,1,2570,0.640,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
11029,1,2670,0.665,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0
11030,1,2790,0.695,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0
11031,1,2890,0.720,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0
11032,1,2880,0.717,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
11033,1,2980,0.742,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0
11034,1,3100,0.772,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0
11035,1,3200,0.797,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0
11036,1,2970,0.740,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0
11037,1,3070,0.765,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0
11038,1,3190,0.795,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0
11039,1,3290,0.819,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0
11040,1,2580,0.643,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
11041,1,2680,0.667,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0
11042,1,2800,0.697,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0
11043,1,2900,0.722,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0
11044,1,2670,0.665,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0
11045,1,2770,0.690,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0
11046,1,2890,0.720,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0
11047,1,2990,0.745,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0
11048,1,2980,0.742,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0
11049,1,3080,0.767,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0
11050,1,3200,0.797,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0
11051,1,3300,0.822,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0
11052,1,3070,0.765,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0
11053,1,3170,0.790,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0
11054,1,3290,0.819,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0
11055,1,3390,0.844,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0
11056,1,2880,0.717,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0
11057,1,2980,0.742,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0
11058,1,3100,0.772,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0
11059,1,3200,0.797,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0
11060,1,2970,0.740,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
11061,1,3070,0.765,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0
11062,1,3190,0.795,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0
11063,1,3290,0.819,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0
11064,1,3280,0.817,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0
11065,1,3380,0.842,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0
11066,1,3500,0.872,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0
11067,0,3600,0.897,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0
11068,1,3370,0.839,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0
11069,0,3470,0.864,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0
11070,0,3590,0.894,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0
11071,0,3690,0.919,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0
11072,1,2385,0.594,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
11073,1,2485,0.619,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0
11074,1,2605,0.649,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0
11075,1,2705,0.674,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0
11076,1,2475,0.616,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
11077,1,2575,0.641,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
11078,1,2695,0.671,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0
11079,1,2795,0.696,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0
11080,1,2785,0.694,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0
11081,1,2885,0.719,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0
11082,1,3005,0.748,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0
11083,1,3105,0.773,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
11084,1,2875,0.716,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0
11085,1,2975,0.741,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0
11086,1,3095,0.771,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0
11087,1,3195,0.796,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0
11088,1,2685,0.669,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0
11089,1,2785,0.694,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0
11090,1,2905,0.724,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0
11091,1,3005,0.748,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0
11092,1,2775,0.691,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
11093,1,2875,0.716,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
11094,1,2995,0.746,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0
11095,1,3095,0.771,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0
11096,1,3085,0.768,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0
11097,1,3185,0.793,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0
11098,1,3305,0.823,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0
11099,1,3405,0.848,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0
11100,1,3175,0.791,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0
11101,1,3275,0.816,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0
11102,0,3395,0.846,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0
11103,0,3495,0.870,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0
11104,1,2785,0.694,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0
11105,1,2885,0.719,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0
11106,1,3005,0.748,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0
11107,1,3105,0.773,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0
11108,1,2875,0.716,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0
11109,1,2975,0.741,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0
11110,1,3095,0.771,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0
11111,1,3195,0.796,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0
11112,1,3185,0.793,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0
11113,1,3285,0.818,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0
11114,1,3405,0.848,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0
11115,1,3505,0.873,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0
11116,1,3275,0.816,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0
11117,1,3375,0.841,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0
11118,1,3495,0.870,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0
11119,1,3595,0.895,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0
11120,1,3085,0.768,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0
11121,1,3185,0.793,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0
11122,1,3305,0.823,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0
11123,1,3405,0.848,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0
11124,1,3175,0.791,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0
11125,1,3275,0.816,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
11126,1,3395,0.846,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0
11127,1,3495,0.870,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0
11128,0,3485,0.868,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0
11129,0,3585,0.893,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0
11130,0,3705,0.923,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0
11131,0,3805,0.948,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0
11132,0,3575,0.890,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0
11133,0,3675,0.915,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0
11134,0,3795,0.945,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0
11135,0,3895,0.970,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
11136,1,2300,0.573,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
11137,1,2400,0.598,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0
11138,1,2520,0.628,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0
11139,1,2620,0.653,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0
11140,1,2390,0.595,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0
11141,1,2490,0.620,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0
11142,1,2610,0.650,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0
11143,1,2710,0.675,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
11144,1,2700,0.672,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0
11145,1,2800,0.697,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0
11146,1,2920,0.727,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0
11147,1,3020,0.752,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0
11148,1,2790,0.695,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0
11149,1,2890,0.720,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0
11150,1,3010,0.750,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0
11151,1,3110,0.775,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0
11152,1,2600,0.648,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0
11153,1,2700,0.672,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0
11154,1,2820,0.702,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0
11155,1,2920,0.727,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0
11156,1,2690,0.670,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0
11157,1,2790,0.695,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
11158,1,2910,0.725,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0
11159,1,3010,0.750,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0
11160,1,3000,0.747,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0
11161,1,3100,0.772,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0
11162,1,3220,0.802,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0
11163,1,3320,0.827,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0
11164,1,3090,0.770,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0
11165,1,3190,0.795,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0
11166,0,3310,0.824,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0
11167,0,3410,0.849,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
11168,1,2700,0.672,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0
