n,x,y,f,rel
3858,14,63,1,0.448
3859,15,63,1,0.473
3860,16,63,1,0.416
3861,17,63,1,0.441
3862,18,63,1,0.471
3863,19,63,1,0.496
3864,20,63,1,0.493
3865,21,63,1,0.518
3866,22,63,1,0.548
3867,23,63,1,0.573
3868,24,63,1,0.516
3869,25,63,1,0.540
3870,26,63,1,0.570
3871,27,63,1,0.595
3872,28,63,1,0.418
3873,29,63,1,0.443
3874,30,63,1,0.473
3875,31,63,1,0.498
3876,32,63,1,0.441
3877,33,63,1,0.466
3878,34,63,1,0.496
3879,35,63,1,0.521
3880,36,63,1,0.518
3881,37,63,1,0.543
3882,38,63,1,0.573
3883,39,63,0,0.598
3884,40,63,1,0.540
3885,41,63,1,0.565
3886,42,63,0,0.595
3887,43,63,0,0.620
3888,44,63,1,0.493
3889,45,63,1,0.518
3890,46,63,1,0.548
3891,47,63,0,0.573
3892,48,63,1,0.516
3893,49,63,1,0.540
3894,50,63,0,0.570
3895,51,63,0,0.595
3896,52,63,0,0.593
3897,53,63,0,0.618
3898,54,63,0,0.648
3899,55,63,0,0.672
3900,56,63,0,0.615
3901,57,63,0,0.640
3902,58,63,0,0.670
3903,59,63,0,0.695
3904,60,63,1,0.370
3905,61,63,1,0.395
3906,62,63,1,0.425
3907,63,63,1,0.450
3908,63,62,1,0.392
3909,63,61,1,0.417
3910,63,60,1,0.447
3911,63,59,1,0.472
3912,63,58,1,0.469
3913,63,57,1,0.494
3914,63,56,1,0.524
3915,63,55,1,0.549
3916,63,54,1,0.492
3917,63,53,1,0.517
3918,63,52,1,0.547
3919,63,51,1,0.572
3920,63,50,1,0.445
3921,63,49,1,0.469
3922,63,48,1,0.499
3923,63,47,1,0.524
3924,63,46,1,0.467
3925,63,45,1,0.492
3926,63,44,1,0.522
3927,63,43,1,0.547
3928,63,42,1,0.544
3929,63,41,1,0.569
3930,63,40,1,0.599
3931,63,39,1,0.624
3932,63,38,1,0.567
3933,63,37,1,0.592
3934,63,36,1,0.621
3935,63,35,0,0.646
3936,63,34,1,0.469
3937,63,33,1,0.494
3938,63,32,1,0.524
3939,63,31,1,0.549
3940,63,30,1,0.492
3941,63,29,1,0.517
3942,63,28,1,0.547
3943,63,27,1,0.572
3944,63,26,1,0.569
3945,63,25,0,0.594
3946,63,24,0,0.624
3947,63,23,0,0.649
3948,63,22,0,0.592
3949,63,21,0,0.616
3950,63,20,0,0.646
3951,63,19,0,0.671
3952,63,18,1,0.544
3953,63,17,0,0.569
3954,63,16,0,0.599
3955,63,15,0,0.624
3956,63,14,0,0.567
3957,63,13,0,0.592
3958,63,12,0,0.621
3959,63,11,0,0.646
3960,63,10,0,0.644
3961,63,9,0,0.669
3962,63,8,0,0.699
3963,63,7,0,0.724
3964,63,6,0,0.666
3965,63,5,0,0.691
3966,63,4,0,0.721
3967,63,3,0,0.746
3968,63,2,1,0.349
3969,63,1,1,0.374
3970,64,1,1,0.403
3971,64,2,1,0.428
3972,64,3,1,0.371
3973,64,4,1,0.396
3974,64,5,1,0.426
3975,64,6,1,0.451
3976,64,7,1,0.448
3977,64,8,1,0.473
3978,64,9,1,0.503
3979,64,10,1,0.528
3980,64,11,1,0.471
3981,64,12,1,0.496
3982,64,13,1,0.526
3983,64,14,1,0.550
3984,64,15,1,0.423
3985,64,16,1,0.448
3986,64,17,1,0.478
3987,64,18,1,0.503
3988,64,19,1,0.446
3989,64,20,1,0.471
3990,64,21,1,0.501
3991,64,22,1,0.526
3992,64,23,1,0.523
3993,64,24,1,0.548
3994,64,25,1,0.578
3995,64,26,1,0.603
3996,64,27,1,0.545
3997,64,28,1,0.570
3998,64,29,1,0.600
3999,64,30,1,0.625
4000,64,31,1,0.448
4001,64,32,1,0.473
4002,64,33,1,0.503
4003,64,34,1,0.528
4004,64,35,1,0.471
4005,64,36,1,0.496
4006,64,37,1,0.526
4007,64,38,1,0.550
4008,64,39,1,0.548
4009,64,40,1,0.573
4010,64,41,0,0.603
4011,64,42,0,0.628
4012,64,43,1,0.570
4013,64,44,0,0.595
4014,64,45,0,0.625
4015,64,46,0,0.650
4016,64,47,1,0.523
4017,64,48,1,0.548
4018,64,49,0,0.578
4019,64,50,0,0.603
4020,64,51,1,0.545
4021,64,52,0,0.570
4022,64,53,0,0.600
4023,64,54,0,0.625
4024,64,55,0,0.623
4025,64,56,0,0.648
4026,64,57,0,0.677
4027,64,58,0,0.702
4028,64,59,0,0.645
4029,64,60,0,0.670
4030,64,61,0,0.700
4031,64,62,0,0.725
4032,64,63,1,0.400
4033,64,64,1,0.425
4034,63,64,1,0.455
4035,62,64,1,0.479
4036,61,64,1,0.422
4037,60,64,1,0.447
4038,59,64,1,0.477
4039,58,64,1,0.502
4040,57,64,1,0.499
4041,56,64,1,0.524
4042,55,64,1,0.554
4043,54,64,1,0.579
4044,53,64,1,0.522
4045,52,64,1,0.547
4046,51,64,1,0.577
4047,50,64,1,0.601
4048,49,64,1,0.474
4049,48,64,1,0.499
4050,47,64,1,0.529
4051,46,64,1,0.554
4052,45,64,1,0.497
4053,44,64,1,0.522
4054,43,64,1,0.552
4055,42,64,1,0.577
4056,41,64,1,0.574
4057,40,64,1,0.599
4058,39,64,1,0.629
4059,38,64,0,0.654
4060,37,64,1,0.597
4061,36,64,1,0.621
4062,35,64,0,0.651
4063,34,64,0,0.676
4064,33,64,1,0.499
4065,32,64,1,0.524
4066,31,64,1,0.554
4067,30,64,1,0.579
4068,29,64,1,0.522
4069,28,64,1,0.547
4070,27,64,1,0.577
4071,26,64,1,0.601
4072,25,64,0,0.599
4073,24,64,0,0.624
4074,23,64,0,0.654
4075,22,64,0,0.679
4076,21,64,0,0.621
4077,20,64,0,0.646
4078,19,64,0,0.676
4079,18,64,0,0.701
4080,17,64,0,0.574
4081,16,64,0,0.599
4082,15,64,0,0.629
4083,14,64,0,0.654
4084,13,64,0,0.597
4085,12,64,0,0.621
4086,11,64,0,0.651
4087,10,64,0,0.676
4088,9,64,0,0.674
4089,8,64,0,0.699
4090,7,64,0,0.729
4091,6,64,0,0.753
4092,5,64,0,0.696
4093,4,64,0,0.721
4094,3,64,0,0.751
4095,2,64,0,0.776
4096,1,64,1,0.025
4097,1,65,1,0.050
4098,2,65,1,0.080
4099,3,65,1,0.105
4100,4,65,1,0.047
4101,5,65,1,0.072
4102,6,65,1,0.102
4103,7,65,1,0.127
4104,8,65,1,0.125
4105,9,65,1,0.149
4106,10,65,1,0.179
4107,11,65,1,0.204
4108,12,65,1,0.147
4109,13,65,1,0.172
4110,14,65,1,0.202
4111,15,65,1,0.227
4112,16,65,1,0.100
4113,17,65,1,0.125
4114,18,65,1,0.154
4115,19,65,1,0.179
4116,20,65,1,0.122
4117,21,65,1,0.147
4118,22,65,1,0.177
4119,23,65,1,0.202
4120,24,65,1,0.199
4121,25,65,1,0.224
4122,26,65,1,0.254
4123,27,65,1,0.279
4124,28,65,1,0.222
4125,29,65,1,0.247
4126,30,65,1,0.276
4127,31,65,1,0.301
4128,32,65,1,0.125
4129,33,65,1,0.149
4130,34,65,1,0.179
4131,35,65,1,0.204
4132,36,65,1,0.147
4133,37,65,1,0.172
4134,38,65,1,0.202
4135,39,65,1,0.227
4136,40,65,1,0.224
4137,41,65,1,0.249
4138,42,65,1,0.279
4139,43,65,1,0.304
4140,44,65,1,0.247
4141,45,65,1,0.271
4142,46,65,1,0.301
4143,47,65,1,0.326
4144,48,65,1,0.199
4145,49,65,1,0.224
4146,50,65,1,0.254
4147,51,65,1,0.279
4148,52,65,1,0.222
4149,53,65,1,0.247
4150,54,65,1,0.276
4151,55,65,1,0.301
4152,56,65,1,0.299
4153,57,65,1,0.324
4154,58,65,1,0.354
4155,59,65,1,0.379
4156,60,65,1,0.321
4157,61,65,1,0.346
4158,62,65,1,0.376
4159,63,65,1,0.401
4160,64,65,1,0.076
4161,65,65,1,0.101
4162,65,64,1,0.131
4163,65,63,1,0.156
4164,65,62,1,0.098
4165,65,61,1,0.123
4166,65,60,1,0.153
4167,65,59,1,0.178
4168,65,58,1,0.176
4169,65,57,1,0.200
4170,65,56,1,0.230
4171,65,55,1,0.255
4172,65,54,1,0.198
4173,65,53,1,0.223
4174,65,52,1,0.253
4175,65,51,1,0.278
4176,65,50,1,0.151
4177,65,49,1,0.176
4178,65,48,1,0.205
4179,65,47,1,0.230
4180,65,46,1,0.173
4181,65,45,1,0.198
4182,65,44,1,0.228
4183,65,43,1,0.253
4184,65,42,1,0.250
4185,65,41,1,0.275
4186,65,40,1,0.305
4187,65,39,1,0.330
4188,65,38,1,0.273
4189,65,37,1,0.298
4190,65,36,1,0.328
4191,65,35,1,0.352
4192,65,34,1,0.176
4193,65,33,1,0.200
4194,65,32,1,0.230
4195,65,31,1,0.255
4196,65,30,1,0.198
4197,65,29,1,0.223
4198,65,28,1,0.253
4199,65,27,1,0.278
4200,65,26,1,0.275
4201,65,25,1,0.300
4202,65,24,1,0.330
4203,65,23,1,0.355
4204,65,22,1,0.298
4205,65,21,1,0.323
4206,65,20,1,0.352
4207,65,19,1,0.377
4208,65,18,1,0.250
4209,65,17,1,0.275
4210,65,16,1,0.305
4211,65,15,1,0.330
4212,65,14,1,0.273
4213,65,13,1,0.298
4214,65,12,1,0.328
4215,65,11,1,0.352
4216,65,10,1,0.350
4217,65,9,1,0.375
4218,65,8,1,0.405
4219,65,7,1,0.430
4220,65,6,1,0.372
4221,65,5,1,0.397
4222,65,4,1,0.427
4223,65,3,1,0.452
4224,65,2,1,0.055
4225,65,1,1,0.080
4226,66,1,1,0.110
4227,66,2,1,0.134
4228,66,3,1,0.077
4229,66,4,1,0.102
4230,66,5,1,0.132
4231,66,6,1,0.157
4232,66,7,1,0.154
4233,66,8,1,0.179
4234,66,9,1,0.209
4235,66,10,1,0.234
4236,66,11,1,0.177
4237,66,12,1,0.202
4238,66,13,1,0.232
4239,66,14,1,0.257
4240,66,15,1,0.130
4241,66,16,1,0.154
4242,66,17,1,0.184
4243,66,18,1,0.209
4244,66,19,1,0.152
4245,66,20,1,0.177
4246,66,21,1,0.207
4247,66,22,1,0.232
4248,66,23,1,0.229
4249,66,24,1,0.254
4250,66,25,1,0.284
4251,66,26,1,0.309
4252,66,27,1,0.252
4253,66,28,1,0.276
4254,66,29,1,0.306
4255,66,30,1,0.331
4256,66,31,1,0.154
4257,66,32,1,0.179
4258,66,33,1,0.209
4259,66,34,1,0.234
4260,66,35,1,0.177
4261,66,36,1,0.202
4262,66,37,1,0.232
4263,66,38,1,0.257
4264,66,39,1,0.254
4265,66,40,1,0.279
4266,66,41,1,0.309
4267,66,42,1,0.334
4268,66,43,1,0.276
4269,66,44,1,0.301
4270,66,45,1,0.331
4271,66,46,1,0.356
4272,66,47,1,0.229
4273,66,48,1,0.254
4274,66,49,1,0.284
4275,66,50,1,0.309
4276,66,51,1,0.252
4277,66,52,1,0.276
4278,66,53,1,0.306
4279,66,54,1,0.331
4280,66,55,1,0.329
4281,66,56,1,0.354
4282,66,57,1,0.384
4283,66,58,1,0.408
4284,66,59,1,0.351
4285,66,60,1,0.376
4286,66,61,1,0.406
4287,66,62,1,0.431
4288,66,63,1,0.106
4289,66,64,1,0.131
4290,66,65,1,0.161
4291,66,66,1,0.186
4292,65,66,1,0.128
4293,64,66,1,0.153
4294,63,66,1,0.183
4295,62,66,1,0.208
4296,61,66,1,0.205
4297,60,66,1,0.230
4298,59,66,1,0.260
4299,58,66,1,0.285
4300,57,66,1,0.228
4301,56,66,1,0.253
4302,55,66,1,0.283
4303,54,66,1,0.308
4304,53,66,1,0.181
4305,52,66,1,0.205
4306,51,66,1,0.235
4307,50,66,1,0.260
4308,49,66,1,0.203
4309,48,66,1,0.228
4310,47,66,1,0.258
4311,46,66,1,0.283
4312,45,66,1,0.280
4313,44,66,1,0.305
4314,43,66,1,0.335
4315,42,66,1,0.360
4316,41,66,1,0.303
4317,40,66,1,0.328
4318,39,66,1,0.357
4319,38,66,1,0.382
4320,37,66,1,0.205
4321,36,66,1,0.230
4322,35,66,1,0.260
4323,34,66,1,0.285
4324,33,66,1,0.228
4325,32,66,1,0.253
4326,31,66,1,0.283
4327,30,66,1,0.308
4328,29,66,1,0.305
4329,28,66,1,0.330
4330,27,66,1,0.360
4331,26,66,1,0.385
4332,25,66,1,0.328
4333,24,66,1,0.352
4334,23,66,1,0.382
4335,22,66,1,0.407
4336,21,66,1,0.280
4337,20,66,1,0.305
4338,19,66,1,0.335
4339,18,66,1,0.360
4340,17,66,1,0.303
4341,16,66,1,0.328
4342,15,66,1,0.357
4343,14,66,1,0.382
4344,13,66,1,0.380
4345,12,66,1,0.405
4346,11,66,1,0.435
4347,10,66,1,0.460
4348,9,66,1,0.402
4349,8,66,1,0.427
4350,7,66,1,0.457
4351,6,66,1,0.482
4352,5,66,1,0.065
4353,4,66,1,0.090
4354,3,66,1,0.120
4355,2,66,1,0.144
4356,1,66,1,0.087
4357,1,67,1,0.112
4358,2,67,1,0.142
4359,3,67,1,0.167
4360,4,67,1,0.164
4361,5,67,1,0.189
4362,6,67,1,0.219
4363,7,67,1,0.244
4364,8,67,1,0.187
4365,9,67,1,0.212
4366,10,67,1,0.242
4367,11,67,1,0.267
4368,12,67,1,0.139
4369,13,67,1,0.164
4370,14,67,1,0.194
4371,15,67,1,0.219
4372,16,67,1,0.162
4373,17,67,1,0.187
4374,18,67,1,0.217
4375,19,67,1,0.242
4376,20,67,1,0.239
4377,21,67,1,0.264
4378,22,67,1,0.294
4379,23,67,1,0.319
4380,24,67,1,0.262
4381,25,67,1,0.286
4382,26,67,1,0.316
4383,27,67,1,0.341
4384,28,67,1,0.164
4385,29,67,1,0.189
4386,30,67,1,0.219
4387,31,67,1,0.244
4388,32,67,1,0.187
4389,33,67,1,0.212
4390,34,67,1,0.242
4391,35,67,1,0.267
4392,36,67,1,0.264
4393,37,67,1,0.289
4394,38,67,1,0.319
4395,39,67,1,0.344
4396,40,67,1,0.286
4397,41,67,1,0.311
4398,42,67,1,0.341
4399,43,67,1,0.366
4400,44,67,1,0.239
4401,45,67,1,0.264
4402,46,67,1,0.294
4403,47,67,1,0.319
4404,48,67,1,0.262
4405,49,67,1,0.286
4406,50,67,1,0.316
4407,51,67,1,0.341
4408,52,67,1,0.339
4409,53,67,1,0.364
4410,54,67,1,0.394
4411,55,67,1,0.418
4412,56,67,1,0.361
4413,57,67,1,0.386
4414,58,67,1,0.416
4415,59,67,1,0.441
4416,60,67,1,0.116
4417,61,67,1,0.141
4418,62,67,1,0.171
4419,63,67,1,0.196
4420,64,67,1,0.138
4421,65,67,1,0.163
4422,66,67,1,0.193
4423,67,67,1,0.218
4424,67,66,1,0.215
4425,67,65,1,0.240
4426,67,64,1,0.270
4427,67,63,1,0.295
4428,67,62,1,0.238
4429,67,61,1,0.263
4430,67,60,1,0.293
4431,67,59,1,0.318
4432,67,58,1,0.191
4433,67,57,1,0.215
4434,67,56,1,0.245
4435,67,55,1,0.270
4436,67,54,1,0.213
4437,67,53,1,0.238
4438,67,52,1,0.268
4439,67,51,1,0.293
4440,67,50,1,0.290
4441,67,49,1,0.315
4442,67,48,1,0.345
4443,67,47,1,0.370
4444,67,46,1,0.313
4445,67,45,1,0.337
4446,67,44,1,0.367
4447,67,43,1,0.392
4448,67,42,1,0.215
4449,67,41,1,0.240
4450,67,40,1,0.270
4451,67,39,1,0.295
4452,67,38,1,0.238
4453,67,37,1,0.263
4454,67,36,1,0.293
4455,67,35,1,0.318
4456,67,34,1,0.315
4457,67,33,1,0.340
4458,67,32,1,0.370
4459,67,31,1,0.395
4460,67,30,1,0.337
4461,67,29,1,0.362
4462,67,28,1,0.392
4463,67,27,1,0.417
4464,67,26,1,0.290
4465,67,25,1,0.315
4466,67,24,1,0.345
4467,67,23,1,0.370
4468,67,22,1,0.313
4469,67,21,1,0.337
4470,67,20,1,0.367
4471,67,19,1,0.392
4472,67,18,1,0.390
4473,67,17,1,0.415
4474,67,16,1,0.445
4475,67,15,1,0.469
4476,67,14,1,0.412
4477,67,13,1,0.437
4478,67,12,1,0.467
4479,67,11,1,0.492
4480,67,10,1,0.095
4481,67,9,1,0.120
4482,67,8,1,0.149
4483,67,7,1,0.174
4484,67,6,1,0.117
4485,67,5,1,0.142
4486,67,4,1,0.172
4487,67,3,1,0.197
4488,67,2,1,0.194
4489,67,1,1,0.219
4490,68,1,1,0.249
4491,68,2,1,0.274
4492,68,3,1,0.217
4493,68,4,1,0.242
4494,68,5,1,0.271
4495,68,6,1,0.296
4496,68,7,1,0.169
4497,68,8,1,0.194
4498,68,9,1,0.224
4499,68,10,1,0.249
4500,68,11,1,0.192
4501,68,12,1,0.217
4502,68,13,1,0.247
4503,68,14,1,0.271
4504,68,15,1,0.269
4505,68,16,1,0.294
4506,68,17,1,0.324
4507,68,18,1,0.349
4508,68,19,1,0.291
4509,68,20,1,0.316
4510,68,21,1,0.346
4511,68,22,1,0.371
4512,68,23,1,0.194
4513,68,24,1,0.219
4514,68,25,1,0.249
4515,68,26,1,0.274
4516,68,27,1,0.217
4517,68,28,1,0.242
4518,68,29,1,0.271
4519,68,30,1,0.296
4520,68,31,1,0.294
4521,68,32,1,0.319
4522,68,33,1,0.349
4523,68,34,1,0.374
4524,68,35,1,0.316
4525,68,36,1,0.341
4526,68,37,1,0.371
4527,68,38,1,0.396
4528,68,39,1,0.269
4529,68,40,1,0.294
4530,68,41,1,0.324
4531,68,42,1,0.349
4532,68,43,1,0.291
4533,68,44,1,0.316
4534,68,45,1,0.346
4535,68,46,1,0.371
4536,68,47,1,0.369
4537,68,48,1,0.394
4538,68,49,1,0.423
4539,68,50,1,0.448
4540,68,51,1,0.391
4541,68,52,1,0.416
4542,68,53,1,0.446
4543,68,54,1,0.471
4544,68,55,1,0.146
4545,68,56,1,0.171
4546,68,57,1,0.200
4547,68,58,1,0.225
4548,68,59,1,0.168
4549,68,60,1,0.193
4550,68,61,1,0.223
4551,68,62,1,0.248
4552,68,63,1,0.245
4553,68,64,1,0.270
4554,68,65,1,0.300
4555,68,66,1,0.325
4556,68,67,1,0.268
4557,68,68,1,0.293
4558,67,68,1,0.323
4559,66,68,1,0.347
4560,65,68,1,0.220
4561,64,68,1,0.245
4562,63,68,1,0.275
4563,62,68,1,0.300
4564,61,68,1,0.243
4565,60,68,1,0.268
4566,59,68,1,0.298
4567,58,68,1,0.323
4568,57,68,1,0.320
4569,56,68,1,0.345
4570,55,68,1,0.375
4571,54,68,1,0.400
4572,53,68,1,0.342
4573,52,68,1,0.367
4574,51,68,1,0.397
4575,50,68,1,0.422
4576,49,68,1,0.245
4577,48,68,1,0.270
4578,47,68,1,0.300
4579,46,68,1,0.325
4580,45,68,1,0.268
4581,44,68,1,0.293
4582,43,68,1,0.323
4583,42,68,1,0.347
4584,41,68,1,0.345
4585,40,68,1,0.370
4586,39,68,1,0.400
4587,38,68,1,0.425
4588,37,68,1,0.367
4589,36,68,1,0.392
4590,35,68,1,0.422
4591,34,68,1,0.447
4592,33,68,1,0.320
4593,32,68,1,0.345
4594,31,68,1,0.375
4595,30,68,1,0.400
4596,29,68,1,0.342
4597,28,68,1,0.367
4598,27,68,1,0.397
4599,26,68,1,0.422
4600,25,68,1,0.420
4601,24,68,1,0.445
4602,23,68,1,0.474
4603,22,68,1,0.499
4604,21,68,1,0.442
4605,20,68,1,0.467
4606,19,68,1,0.497
4607,18,68,1,0.522
4608,17,68,1,0.169
4609,16,68,1,0.194
4610,15,68,1,0.224
4611,14,68,1,0.249
4612,13,68,1,0.192
4613,12,68,1,0.217
4614,11,68,1,0.247
4615,10,68,1,0.271
4616,9,68,1,0.269
4617,8,68,1,0.294
4618,7,68,1,0.324
4619,6,68,1,0.349
4620,5,68,1,0.291
4621,4,68,1,0.316
4622,3,68,1,0.346
4623,2,68,1,0.371
4624,1,68,1,0.244
4625,1,69,1,0.269
4626,2,69,1,0.299
4627,3,69,1,0.324
4628,4,69,1,0.267
4629,5,69,1,0.291
4630,6,69,1,0.321
4631,7,69,1,0.346
4632,8,69,1,0.344
4633,9,69,1,0.369
4634,10,69,1,0.399
4635,11,69,1,0.423
4636,12,69,1,0.366
4637,13,69,1,0.391
4638,14,69,1,0.421
4639,15,69,1,0.446
4640,16,69,1,0.269
4641,17,69,1,0.294
4642,18,69,1,0.324
4643,19,69,1,0.349
4644,20,69,1,0.291
4645,21,69,1,0.316
4646,22,69,1,0.346
4647,23,69,1,0.371
4648,24,69,1,0.369
4649,25,69,1,0.394
4650,26,69,1,0.423
4651,27,69,1,0.448
4652,28,69,1,0.391
4653,29,69,1,0.416
4654,30,69,1,0.446
4655,31,69,1,0.471
4656,32,69,1,0.344
4657,33,69,1,0.369
4658,34,69,1,0.399
4659,35,69,1,0.423
4660,36,69,1,0.366
4661,37,69,1,0.391
4662,38,69,1,0.421
4663,39,69,1,0.446
4664,40,69,1,0.443
4665,41,69,1,0.468
4666,42,69,1,0.498
4667,43,69,1,0.523
4668,44,69,1,0.466
4669,45,69,1,0.491
4670,46,69,1,0.521
4671,47,69,1,0.545
4672,48,69,1,0.220
4673,49,69,1,0.245
4674,50,69,1,0.275
4675,51,69,1,0.300
4676,52,69,1,0.243
4677,53,69,1,0.268
4678,54,69,1,0.298
4679,55,69,1,0.323
4680,56,69,1,0.320
4681,57,69,1,0.345
4682,58,69,1,0.375
4683,59,69,1,0.400
4684,60,69,1,0.342
4685,61,69,1,0.367
4686,62,69,1,0.397
4687,63,69,1,0.422
4688,64,69,1,0.295
4689,65,69,1,0.320
4690,66,69,1,0.350
4691,67,69,1,0.375
4692,68,69,1,0.318
4693,69,69,1,0.342
4694,69,68,1,0.372
4695,69,67,1,0.397
4696,69,66,1,0.395
4697,69,65,1,0.420
4698,69,64,1,0.450
4699,69,63,1,0.474
4700,69,62,1,0.417
4701,69,61,1,0.442
4702,69,60,1,0.472
4703,69,59,1,0.497
4704,69,58,1,0.320
4705,69,57,1,0.345
4706,69,56,1,0.375
4707,69,55,1,0.400
4708,69,54,1,0.342
4709,69,53,1,0.367
4710,69,52,1,0.397
4711,69,51,1,0.422
4712,69,50,1,0.420
4713,69,49,1,0.445
4714,69,48,1,0.474
4715,69,47,1,0.499
4716,69,46,1,0.442
4717,69,45,1,0.467
4718,69,44,1,0.497
4719,69,43,1,0.522
4720,69,42,1,0.395
4721,69,41,1,0.420
4722,69,40,1,0.450
4723,69,39,1,0.474
4724,69,38,1,0.417
4725,69,37,1,0.442
4726,69,36,1,0.472
4727,69,35,1,0.497
4728,69,34,1,0.494
4729,69,33,1,0.519
4730,69,32,1,0.549
4731,69,31,1,0.574
4732,69,30,1,0.517
4733,69,29,1,0.542
4734,69,28,1,0.572
4735,69,27,1,0.597
4736,69,26,1,0.199
4737,69,25,1,0.224
4738,69,24,1,0.254
4739,69,23,1,0.279
4740,69,22,1,0.222
4741,69,21,1,0.247
4742,69,20,1,0.276
4743,69,19,1,0.301
4744,69,18,1,0.299
4745,69,17,1,0.324
4746,69,16,1,0.354
4747,69,15,1,0.379
4748,69,14,1,0.321
4749,69,13,1,0.346
4750,69,12,1,0.376
4751,69,11,1,0.401
4752,69,10,1,0.274
4753,69,9,1,0.299
4754,69,8,1,0.329
4755,69,7,1,0.354
4756,69,6,1,0.296
4757,69,5,1,0.321
4758,69,4,1,0.351
4759,69,3,1,0.376
4760,69,2,1,0.374
4761,69,1,1,0.399
4762,70,1,1,0.428
4763,70,2,1,0.453
4764,70,3,1,0.396
4765,70,4,1,0.421
4766,70,5,1,0.451
4767,70,6,1,0.476
4768,70,7,1,0.299
4769,70,8,1,0.324
4770,70,9,1,0.354
4771,70,10,1,0.379
4772,70,11,1,0.321
4773,70,12,1,0.346
4774,70,13,1,0.376
4775,70,14,1,0.401
4776,70,15,1,0.399
4777,70,16,1,0.423
4778,70,17,1,0.453
4779,70,18,1,0.478
4780,70,19,1,0.421
4781,70,20,1,0.446
4782,70,21,1,0.476
4783,70,22,1,0.501
4784,70,23,1,0.374
4785,70,24,1,0.399
4786,70,25,1,0.428
4787,70,26,1,0.453
4788,70,27,1,0.396
4789,70,28,1,0.421
4790,70,29,1,0.451
4791,70,30,1,0.476
4792,70,31,1,0.473
4793,70,32,1,0.498
4794,70,33,1,0.528
4795,70,34,1,0.553
4796,70,35,1,0.496
4797,70,36,1,0.521
4798,70,37,1,0.550
4799,70,38,1,0.575
4800,70,39,1,0.250
4801,70,40,1,0.275
4802,70,41,1,0.305
4803,70,42,1,0.330
4804,70,43,1,0.273
4805,70,44,1,0.298
4806,70,45,1,0.328
4807,70,46,1,0.352
4808,70,47,1,0.350
4809,70,48,1,0.375
4810,70,49,1,0.405
4811,70,50,1,0.430
4812,70,51,1,0.372
4813,70,52,1,0.397
4814,70,53,1,0.427
4815,70,54,1,0.452
4816,70,55,1,0.325
4817,70,56,1,0.350
4818,70,57,1,0.380
4819,70,58,1,0.405
4820,70,59,1,0.347
4821,70,60,1,0.372
4822,70,61,1,0.402
4823,70,62,1,0.427
4824,70,63,1,0.425
4825,70,64,1,0.450
4826,70,65,1,0.479
4827,70,66,1,0.504
4828,70,67,1,0.447
4829,70,68,1,0.472
4830,70,69,1,0.502
4831,70,70,1,0.527
4832,69,70,1,0.350
4833,68,70,1,0.375
4834,67,70,1,0.405
4835,66,70,1,0.430
4836,65,70,1,0.372
4837,64,70,1,0.397
4838,63,70,1,0.427
4839,62,70,1,0.452
4840,61,70,1,0.450
4841,60,70,1,0.474
4842,59,70,1,0.504
4843,58,70,1,0.529
4844,57,70,1,0.472
4845,56,70,1,0.497
4846,55,70,1,0.527
4847,54,70,1,0.552
4848,53,70,1,0.425
4849,52,70,1,0.450
4850,51,70,1,0.479
4851,50,70,1,0.504
4852,49,70,1,0.447
4853,48,70,1,0.472
4854,47,70,1,0.502
4855,46,70,1,0.527
4856,45,70,1,0.524
4857,44,70,1,0.549
4858,43,70,1,0.579
4859,42,70,1,0.604
4860,41,70,1,0.547
4861,40,70,1,0.572
4862,39,70,1,0.601
4863,38,70,1,0.626
4864,37,70,1,0.209
4865,36,70,1,0.234
4866,35,70,1,0.264
4867,34,70,1,0.289
4868,33,70,1,0.232
4869,32,70,1,0.257
4870,31,70,1,0.286
4871,30,70,1,0.311
4872,29,70,1,0.309
4873,28,70,1,0.334
4874,27,70,1,0.364
4875,26,70,1,0.389
4876,25,70,1,0.331
4877,24,70,1,0.356
4878,23,70,1,0.386
4879,22,70,1,0.411
4880,21,70,1,0.284
4881,20,70,1,0.309
4882,19,70,1,0.339
4883,18,70,1,0.364
4884,17,70,1,0.306
4885,16,70,1,0.331
4886,15,70,1,0.361
4887,14,70,1,0.386
4888,13,70,1,0.384
4889,12,70,1,0.408
4890,11,70,1,0.438
4891,10,70,1,0.463
4892,9,70,1,0.406
4893,8,70,1,0.431
4894,7,70,1,0.461
4895,6,70,1,0.486
4896,5,70,1,0.309
4897,4,70,1,0.334
4898,3,70,1,0.364
4899,2,70,1,0.389
4900,1,70,1,0.331
4901,1,71,1,0.356
4902,2,71,1,0.386
4903,3,71,1,0.411
4904,4,71,1,0.408
4905,5,71,1,0.433
4906,6,71,1,0.463
4907,7,71,1,0.488
4908,8,71,1,0.431
4909,9,71,1,0.456
4910,10,71,1,0.486
4911,11,71,1,0.511
4912,12,71,1,0.384
4913,13,71,1,0.408
4914,14,71,1,0.438
4915,15,71,1,0.463
4916,16,71,1,0.406
4917,17,71,1,0.431
4918,18,71,1,0.461
4919,19,71,1,0.486
4920,20,71,1,0.483
4921,21,71,1,0.508
4922,22,71,1,0.538
4923,23,71,1,0.563
4924,24,71,1,0.506
4925,25,71,1,0.531
4926,26,71,1,0.560
4927,27,71,1,0.585
4928,28,71,1,0.260
4929,29,71,1,0.285
4930,30,71,1,0.315
4931,31,71,1,0.340
4932,32,71,1,0.283
4933,33,71,1,0.308
